,id,titulo,label,canal,data_upload,categoria,tags,duracao_segundos,link,visualizacoes,quantidade_likes,query,tempo_desde_pub,visualizacoes_por_dia
936,watch?v=8LB_GKZhhf4,Qué empresas crecerán con Inteligencia Artificial (y cuáles no),,Platzi,2023-04-01,['Education'],,1170.0,https://www.youtube.com/watch?v=8LB_GKZhhf4,148,7178.0,inteligencia+artificial,19.0,7.7894736842105265
937,watch?v=AkxErCarXwY,ASI SOY CON UNA INTELIGENCIA ARTIFICIAL,,El Headroom,2023-04-01,['Entertainment'],,37.0,https://www.youtube.com/watch?v=AkxErCarXwY,5,607323.0,inteligencia+artificial,19.0,0.2631578947368421
938,watch?v=Sa1B9ju8nC8,TVM💀 | SEGUNDA TEMPORADA | EP. 01: INTELIGENCIA ARTIFICIAL🤖 - NN,,NN Entrevistas,2023-03-31,['People & Blogs'],"['nn entrevistas', 'nn', 'grillo', 'hectod', 'entrevistas']",3447.0,https://www.youtube.com/watch?v=Sa1B9ju8nC8,41,2655.0,inteligencia+artificial,20.0,2.05
939,watch?v=17NVPlsd_dk,PARA TUDO! ELON MUSK QUER PAUSAR A REVOLUÇÃO DAS IA's,,Nerds de Negócios,2023-03-31,['People & Blogs'],"['dinheiro', 'como ganhar dinheiro', 'como ganhar dinheiro na internet', 'marketing digital', 'investimento', 'como investir', 'e-commerce', 'redes sociais', 'rede social', 'economia', 'renda fixa', 'bolsa de valores', 'investir na bolsa', 'poupar']",939.0,https://www.youtube.com/watch?v=17NVPlsd_dk,547,38504.0,inteligencia+artificial,20.0,27.35
940,watch?v=SKWUCIIuJOg,A INTELIGÊNCIA ARTIFICIAL ESTÁ NO COMANDO,,Verdade Mundial,2023-03-31,['Science & Technology'],"['Steve Wozniak', 'Elon Musk', 'Inteligencia Artificial', 'MidJourney', 'Discord', 'Chat', 'GPT', 'IA', 'AI', 'Tecnologia', 'Computadores', 'Revolução das Máquinas', 'Notícias', 'Bizarro', 'Verdade Mundial', 'Alerta', 'Papa', 'High Tech', 'Tech', 'Futuro', 'Sociedade']",506.0,https://www.youtube.com/watch?v=SKWUCIIuJOg,14,2080.0,inteligencia+artificial,20.0,0.7
941,watch?v=4IXZlpf99-0,INTELIGÊNCIA ARTIFICIAL SEM RENDA UNIVERSAL PODE SER O FIM DO SER HUMANO,,DESCE A LETRA SHOW - CORTES,2023-03-31,['People & Blogs'],,939.0,https://www.youtube.com/watch?v=4IXZlpf99-0,197,17269.0,inteligencia+artificial,20.0,9.85
942,watch?v=Bb00OzRSiLE,Inteligencia artificial: Expertos advierten el peligro para la humanidad,,Meganoticias,2023-03-31,['News & Politics'],,1270.0,https://www.youtube.com/watch?v=Bb00OzRSiLE,22,331.0,inteligencia+artificial,20.0,1.1
943,watch?v=-BURNHzbsak,"Santiago Bilinkis en #TodoPasa: ""La Inteligencia Artificial puede demostrar sentimientos""",,Urbana Play 104.3 FM,2023-03-31,['Entertainment'],"['#UrbanaPlay1043', 'radio', 'en vivo', 'buenos aires', 'argentina', 'urbanaplay', 'radio urbana', 'andy kusnetzoff', 'maria odonnell', 'matias martin', 'sebastian wainraich', 'julieta pink', 'sofi martinez', 'perros de la calle']",1087.0,https://www.youtube.com/watch?v=-BURNHzbsak,39,0.0,inteligencia+artificial,20.0,1.95
944,watch?v=M56AQ3mKHDM,🔴 ¿Debemos PAUSAR a la Inteligencia Artificial? - El futuro tras GPT-4,,Dot CSV,2023-03-31,['Science & Technology'],"['dotcsv', 'machine learning', 'inteligencia artificial', 'deep learning', 'informática', 'programación', 'dot csv', 'csv', 'carlos santana vega', 'carlos santana', 'dot', 'openai', 'gpt-3', 'chatgpt', 'gpt3', 'chatbot', 'open ai', 'gpt4', 'gpt 3', 'chat bot', 'bot', 'chat gpt', 'chat-gpt', 'chatgpt plus', 'chat gpt plus', 'chat gpt api', 'microsoft', 'microsoft bing', 'microsoft bing chatgpt', 'google bard', 'bard', 'bard ai', 'bing', 'Elon musk']",8496.0,https://www.youtube.com/watch?v=M56AQ3mKHDM,248,9185.0,inteligencia+artificial,20.0,12.4
945,watch?v=lB2I_c4lpiE,Carta assinada por Elon Musk pede pausa no desenvolvimento da inteligência artificial,,Jornalismo TV Cultura,2023-03-30,['News & Politics'],"['jornal da cultura', 'Jornal', 'jornalismo', 'tv cultura', 'informação', 'noticia', 'JornalismoTVCultura', 'JornalismoDigital', 'JornalismoOnline', 'YouTubeNews', 'YouTubeNotícias', '#Notícias']",192.0,https://www.youtube.com/watch?v=lB2I_c4lpiE,3,91.0,inteligencia+artificial,21.0,0.14285714285714285
946,watch?v=0eef7cFPkjk,ESPECIALISTA EXPLICA o que é INTELIGÊNCIA ARTIFICIAL,,Cortes do Ciência Sem Fim [OFICIAL],2023-03-30,['People & Blogs'],"['spacetoday', 'space', 'today', 'space today', 'sacani', 'sergio sacani', 'flow', 'podcast', 'spacetoday podcast', 'Ciência Sem Fim', 'ciencia', 'sem', 'fim', 'cortes', 'cortes do ciencia sem fim']",399.0,https://www.youtube.com/watch?v=0eef7cFPkjk,4,269.0,inteligencia+artificial,21.0,0.19047619047619047
947,watch?v=FXyRYS0T1Zc,COLOQUEI TODAS AS 35 FRUTAS EM UMA INTELIGENCIA ARTIFICIAL E ESSE FOI O RESULTADO... (BLOX FRUITS),,Fer,2023-03-30,['Gaming'],"['fer', 'fer roblox', 'roblox', 'pt-br', 'blox', 'fruits', 'blox fruits', 'ia', 'blox fruits ia', 'blox fruits em inteligencia artificial', 'blox fruit', 'inteligencia artificial']",772.0,https://www.youtube.com/watch?v=FXyRYS0T1Zc,215,3936.0,inteligencia+artificial,21.0,10.238095238095237
948,watch?v=Pm_qf_i0COQ,🌍 Inteligencia Artificial: alerta mundial por sus peligros,,A24com,2023-03-30,['News & Politics'],"['A24', 'noticias', 'información', 'IA', 'Inteligencia Artificial', 'alerta', 'Elon Musck']",946.0,https://www.youtube.com/watch?v=Pm_qf_i0COQ,785,11390.0,inteligencia+artificial,21.0,37.38095238095238
949,watch?v=6vMmbqX1pic,Expertos tecnológicos piden una pausa en el desarrollo de la inteligencia artificial,,DW Español,2023-03-30,['Nonprofits & Activism'],"['ia', 'inteligencia artificial', 'chatgpt', 'riesgos', 'sociedad', 'empleos', 'Elon Musk']",313.0,https://www.youtube.com/watch?v=6vMmbqX1pic,178,3068.0,inteligencia+artificial,21.0,8.476190476190476
950,watch?v=P4c0Tp8j-oQ,É OFICIAL: INTELIGÊNCIA ARTIFICIAL É AMEAÇA AO PLANETA!,,"Fala, M.R.",2023-03-30,['News & Politics'],"['IA', 'inteligencia artificial', 'carta inteligencia artificial', 'AI', 'elon musk', 'yuval harari', 'tecnologia', 'futuro', 'planeta terra', 'empregos', 'ecologia', 'programação', 'mundo', 'opinião', 'maurício ricardo']",487.0,https://www.youtube.com/watch?v=P4c0Tp8j-oQ,46,9358.0,inteligencia+artificial,21.0,2.1904761904761907
951,watch?v=362YF15BFio,A TRETA DO ANIME FEITO POR INTELIGÊNCIA ARTIFICIAL,,Cenário Transparente  ,2023-03-30,['Entertainment'],"['treta', 'anime', 'AI', 'inteligencia artificial', 'anime ai', 'animação ai', 'corridor', 'corridor anime', 'polemica anime', 'polemica anime ai', 'cenário', 'transparente', 'cenário transparente treta', 'netflix', 'netflix anime', 'netflix anime AI', 'vampire hunter D', 'noticia', 'noticia anime']",577.0,https://www.youtube.com/watch?v=362YF15BFio,189,24484.0,inteligencia+artificial,21.0,9.0
952,watch?v=hl8EtVJD7Z0,Especialistas pedem fim de pesquisas com inteligência artificial,,Band Jornalismo,2023-03-29,['People & Blogs'],"['band jornal', 'band jornalismo', 'jornal da band', 'jornalismo band', 'jornalismo da Band', 'Especialistas pedem fim de pesquisas com inteligência artificial', 'fim das pesquisas inteligência artificial', 'inteligência artificial', 'inteligencia artificial', 'pesquisas inteligencia artificial', 'pesquisa ia', 'ia']",188.0,https://www.youtube.com/watch?v=hl8EtVJD7Z0,4,140.0,inteligencia+artificial,22.0,0.18181818181818182
953,watch?v=vb0THzww7KU,ELON MUSK Y OTROS QUIEREN PAUSAR INTELIGENCIA ARTIFICIAL!!!!!!!!!!!,,MARCIANOTECH,2023-03-29,['Science & Technology'],"['marcianotech', 'marcianophone']",518.0,https://www.youtube.com/watch?v=vb0THzww7KU,24,992.0,inteligencia+artificial,22.0,1.0909090909090908
954,watch?v=aMWtgwyR6is,Inteligencia Artificial me dice Cómo Trollear a mi Amigo en Minecraft 🤣,,vMario,2023-03-29,['Gaming'],,1312.0,https://www.youtube.com/watch?v=aMWtgwyR6is,297,16570.0,inteligencia+artificial,22.0,13.5
955,watch?v=VIJI9FRk0s8,"¡Inteligencia Artificial en TODAS PARTES! Microsoft, Google y GPT-4",,Nate Live,2023-03-28,['Science & Technology'],"['ia', 'inteligencia artificial', 'google ia', 'tecnologia', 'machine learning', 'chatgpt', 'microsoft ai event', 'google ai event', 'nate gentile']",1385.0,https://www.youtube.com/watch?v=VIJI9FRk0s8,144,7148.0,inteligencia+artificial,23.0,6.260869565217392
956,watch?v=PpY80YimVrk,🤖 Combiné CAPCUT con INTELIGENCIA ARTIFICIAL (mira el RESULTADO),,Eduard Gonzalez,2023-03-28,['Education'],,692.0,https://www.youtube.com/watch?v=PpY80YimVrk,70,4655.0,inteligencia+artificial,23.0,3.0434782608695654
957,watch?v=pOU5xd6TYOE,Inteligência artificial vai afetar 300 milhões de vagas | CNN NOVO DIA,,CNN Brasil,2023-03-28,['News & Politics'],"['cnn', 'cnn ao vivo', 'cnn brasil', 'cnn brasil ao vivo', 'cnn brasil notícias', 'jornal cnn brasil', 'notícias', 'notícias ao vivo', 'notícias de hoje', 'últimas notícias cnn brasil']",185.0,https://www.youtube.com/watch?v=pOU5xd6TYOE,7,222.0,inteligencia+artificial,23.0,0.30434782608695654
958,watch?v=11XYCHJFeJU,🤖 🎨CREAR CONTENIDO con inteligencia artificial en CANVA 🤖 🎨[Cómo usar el BOT de Canva],,Aprendamos Marketing,2023-03-27,['Science & Technology'],"['inteligencia artifical canva', 'crear contenido con inteligencia artificial', 'como crear contenido con canva', 'crea contenido con inteligencia artificial', 'inteligencia artificial de canva', 'canva e inteligencia artificial', 'inteligencia artificial con canva', 'como usar la inteligencia artificial de canva', 'como usar inteligencia artificial en canva', 'crear contenido con ia', 'canva inteligencia artificial texto', 'inteligencia artificial', 'tutorial canva pro 2022', 'Inteligencia artificial 2023']",816.0,https://www.youtube.com/watch?v=11XYCHJFeJU,30,1861.0,inteligencia+artificial,24.0,1.25
959,watch?v=-rl5JBCWcRs,Dropshipping: Inteligência Artificial que cria sua Loja Shopify em 12 minutos! (Não é CHATGPT),,Gabriel Silva,2023-03-27,['People & Blogs'],"['Gabriel Silva', 'Shopify', 'Dropshipping', '@g;22?*&', 'chatgpt', 'dropshipping chatgpt', 'shopify chatgpt', 'chatgpt loja online', 'chatgpt para dropshipping', 'inteligência artificial', 'inteligencia artificial que cria loja de dropshipping', 'chatgpt criando loja de dropshipping', 'como criar uma loja shopify do zero', 'loja de dropshipping', 'loja shopify', 'criando loja de dropshipping do zero', 'loja de dropshipping em 12 minutos', 'Inteligência Artificial que cria sua Loja Shopify em 12 minutos']",1920.0,https://www.youtube.com/watch?v=-rl5JBCWcRs,35,3257.0,inteligencia+artificial,24.0,1.4583333333333333
960,watch?v=Ysw5JP3pQd0,"MICROSOFT 365 COPILOT! ENTENDA COMO FUNCIONA, Inteligência Artificial no Microsoft Office",,StartSe,2023-03-27,['Education'],"['inovação', 'tecnologia', 'startse', 'copilot', 'chat gpt', 'office', 'microsoft office', 'microsoft', 'inteligencia artificial', 'lançamentos', 'microsoft 365', 'microsoft openai', 'microsoft cloud', 'microsoft ceo', 'microsoft bing como tirar', 'microsoft teams', 'microsoft a', 'microsoft bing chrome', 'discord microsoft', 'microsoft bing', 'microsoft docs', 'ai copilot', 'microsoft bing ai', 'copilot microsoft', 'microsoft 365 copilot', 'copilot microsoft 365']",1068.0,https://www.youtube.com/watch?v=Ysw5JP3pQd0,143,7070.0,inteligencia+artificial,24.0,5.958333333333333
961,watch?v=F01jzgHswuE,¿Cómo cambiarán nuestras vidas con Chat GPT?,,Oppenheimer Presenta,2023-03-27,['People & Blogs'],,2341.0,https://www.youtube.com/watch?v=F01jzgHswuE,313,9157.0,inteligencia+artificial,24.0,13.041666666666666
962,watch?v=HNLwVcLLIAY,"Criar imagem falsa realista é fácil para inteligência artificial, diz especialista | CNN PRIMETIME",,CNN Brasil,2023-03-26,['News & Politics'],"['cnn', 'cnn ao vivo', 'cnn brasil', 'cnn brasil ao vivo', 'cnn brasil ao vivo agora online', 'cnn brasil notícias', 'jornal cnn brasil', 'notícias', 'notícias ao vivo', 'notícias de hoje', 'últimas notícias cnn brasil']",843.0,https://www.youtube.com/watch?v=HNLwVcLLIAY,13,282.0,inteligencia+artificial,25.0,0.52
963,watch?v=XzhMTFGDVZI,Visiones de la Inteligencia Artificial,,Mundo Desconocido,2023-03-26,['People & Blogs'],,1054.0,https://www.youtube.com/watch?v=XzhMTFGDVZI,160,11732.0,inteligencia+artificial,25.0,6.4
964,watch?v=8OUJ5oETKeM,Inteligencia artificial BANEA a su creador  |  streamer IA Neurosama,,ZAY,2023-03-26,['Entertainment'],"['neuro sama', 'inteligencia artificial streamer', 'neuro sama clips español', 'nauro sama mejo', 'inteligencia artificial memes', 'ia', 'la streamer baneada de twitch', 'neuro sama sub español', 'polemica streamer', 'baneos de twitch', 'streamer ia', 'minecraft inteligencia artificial', 'inteligencia artificial baneada', 'inteligencia artificial 2023', 'vedal', 'neuro ai vtuber', 'neuro sama clips', 'zay']",490.0,https://www.youtube.com/watch?v=8OUJ5oETKeM,202,13895.0,inteligencia+artificial,25.0,8.08
965,watch?v=8R0r8_TN0lE,Inteligência artificial consegue ler e entender PDFs #tecnologia #chatgpt #inteligenciaartificial,,Jornada Top,2023-03-26,['People & Blogs'],,53.0,https://www.youtube.com/watch?v=8R0r8_TN0lE,23,3148.0,inteligencia+artificial,25.0,0.92
966,watch?v=35rCkqhz5ik,Fiz a INTELIGENCIA ARTIFICIAL montar o NOVO MUNDIAL de CLUBES 2025 e JOGUEI 🏆,,Dedeco,2023-03-24,['Gaming'],"['copa do mundo', 'copa do mundo de clubes', 'mundial de clubes', 'flamengo', 'flamengo no mundial', 'flamengo garantido no mundial 2025', 'palmeiras', 'palmeiras no mundial de clubes', 'futebol', 'fifa world cup club', 'novo mundial de clubes', 'inteligencia artificial', 'IA', 'chat gpt', 'psg', 'real madrid', 'barcelona', 'manchester city', 'al hilal', 'dedeco', 'canal dedeco', 'dedeco inteligencia artificial']",1437.0,https://www.youtube.com/watch?v=35rCkqhz5ik,144,9584.0,inteligencia+artificial,27.0,5.333333333333333
967,watch?v=-fS9UHvWrX4,La Inteligencia Artificial ahora puede hacer Flashcards por ti,,Tutorías Medicina Interna,2023-03-23,['Entertainment'],"['medicina', 'chatgpt', 'Santiago acosta', 'inteligencia artificial']",640.0,https://www.youtube.com/watch?v=-fS9UHvWrX4,109,7897.0,inteligencia+artificial,28.0,3.892857142857143
968,watch?v=smF5ThtEdPg,Imágenes PERTURBADORAS por una INTELIGENCIA ARTIFICIAL 😱 parte 2,,kenroVlogs,2023-03-23,['Entertainment'],"['Datos curiosos', 'datos perturbadores', 'HORA DE CURIOSIDADES', 'esto no lo sabias', '30 curiosidades', 'latam', 'latinoamerica', 'marvel', 'dc', 'latinos', 'ia', 'ai', 'inteligencia artificial', 'creaciones', 'terror', 'espeluznante', 'miedo', 'horror', 'perturbadoras', 'datos perturbadores tiktok', 'midjourney', 'midjourney ai']",56.0,https://www.youtube.com/watch?v=smF5ThtEdPg,1,149338.0,inteligencia+artificial,28.0,0.03571428571428571
969,watch?v=lqJ0DrHfAXE,Santiago Bilinkis en #TodoPasa: El impacto de la inteligencia artificial en la educación,,Urbana Play 104.3 FM,2023-03-23,['Entertainment'],"['#UrbanaPlay1043', 'radio', 'en vivo', 'buenos aires', 'argentina', 'urbanaplay', 'radio urbana', 'andy kusnetzoff', 'maria odonnell', 'matias martin', 'sebastian wainraich', 'julieta pink', 'sofi martinez', 'perros de la calle']",1911.0,https://www.youtube.com/watch?v=lqJ0DrHfAXE,73,0.0,inteligencia+artificial,28.0,2.607142857142857
970,watch?v=XuImvrxw4tQ,Fiz a INTELIGENCIA ARTIFICIAL montar a COPA do MUNDO 2026 e JOGUEI!  BRASIL foi HEXA? 🏆,,Dedeco,2023-03-23,['Gaming'],"['copa do mundo', 'copa do mundo 2022', 'copa do mundo dedeco', 'seleção brasileira', 'brasil', 'brasil copa do mundo', 'copa do mundo brasil', 'dedeco', 'canal dedeco', 'pes', 'pro evolution soccer', 'efootball', 'efootball pes', 'seleção brasileira copa do mundo', 'convocação copa do mundo', 'experimento', 'futebol', 'futebol brasileiro', 'convocação do tite', 'convocação da seleção brasileira', 'seleção copa do mundo', 'convocação seleção', 'rony', 'yuri alberto', 'inteligencia artificial', 'seleção copa do mundo 2026', 'chat gpt']",1660.0,https://www.youtube.com/watch?v=XuImvrxw4tQ,188,10906.0,inteligencia+artificial,28.0,6.714285714285714
971,watch?v=HDgiDg-EqtQ,¿Donald Trump es declarado culpable? Imágenes hechas por inteligencia artificial lo recrean,,El Heraldo de México,2023-03-22,['News & Politics'],"['el heraldo', 'heraldo de mexico', 'el heraldo de mexico', 'fotos del arresto de Donald Trump', 'arresto de Donald Trump', 'ia donald trump', 'Donald Trump', 'Donald Trump es arrestado', 'Inteligencia artificial', 'heraldo tv', 'heraldo', 'donald trump', 'arrestan a Donald trump', 'Donald Trump ira a prision', 'arrestan a ex presidente de EU', 'ex presidente de eu', 'investigan a trump', 'trump', 'que paso con Donald trump', 'estados unidos', 'prisión de eu', 'usa', 'noticias internacionales', 'familia trump', 'detencion']",57.0,https://www.youtube.com/watch?v=HDgiDg-EqtQ,800,12647.0,inteligencia+artificial,29.0,27.586206896551722
972,watch?v=_vNBzn1VR1g,Como pasar de TEXTO a VIDEO con INTELIGENCIA ARTIFICIAL [ TUTORIAL ] FÁCIL Y RÁPIDO,,💀 SALVAJE 💀,2023-03-22,['Education'],"['inteligencia artificial', 'ia', 'como hacer videos para youtube', 'como ganar dinero con la inteligencia artificial', 'inteligencia artificial 2023', 'inteligencia artificial gratis', 'como ganar dinero con inteligencia artificial chatgpt', 'videos automatizados youtube', 'automatizacion de youtube', 'youtube inteligencia artificial', 'chatgpt', 'como usar chatgpt', 'fliki', 'fliki ai', 'fliki ai español', 'fliki tutorial', 'texto a video', 'texto a video ai', 'texto a video inteligencia artificial']",1003.0,https://www.youtube.com/watch?v=_vNBzn1VR1g,93,6641.0,inteligencia+artificial,29.0,3.206896551724138
973,watch?v=E7RRkPmfegk,CAMINHO SEM VOLTA! Uma inteligência artificial AMEAÇOU um ser humano! E agora hein CHAT GPT???,,Carol Capel,2023-03-22,['Entertainment'],"['Entretenimento', 'Carol', 'Capel', 'Carol Capel']",979.0,https://www.youtube.com/watch?v=E7RRkPmfegk,185,30677.0,inteligencia+artificial,29.0,6.379310344827586
974,watch?v=uESj445gLZw,Le pedí a una INTELIGENCIA ARTIFICIAL que componga una @Bizarrap  SESSION de @duki🤖🤔,,BIG L PAMPA,2023-03-22,['Music'],,60.0,https://www.youtube.com/watch?v=uESj445gLZw,348,17812.0,inteligencia+artificial,29.0,12.0
975,watch?v=Ec1cEw87rss,La inteligencia artificial cambiara las reglas de juego Microsoft #copilot y Google #workspace,,Officefacil,2023-03-22,['Education'],"['Copilot', 'workspace', 'google', 'Ia', 'ai', 'ais', 'inteligencia artificial', 'tome', 'gpt', 'chat gpt', 'Power BI', 'Aprender Power BI', 'analizar datos', 'Excel', 'tips Excel', 'curso Excel', 'trucos Excel', 'tutorial Excel', 'aprender Excel', 'officefacil', 'Excel fácil', 'Excel gratis', 'personalizar Power BI', 'xls', 'xlsx', 'shorts', 'businessintelligence', 'datamining', 'lachicadelexcel', 'dashboard', 'cuadro de control', 'informe', 'BI', 'Microsoft', 'Microsoft Excel', 'Officefacil', 'office', 'tutorial', 'data análisis', 'storytelling', 'data', 'analytic', 'analytics', 'datagirl']",414.0,https://www.youtube.com/watch?v=Ec1cEw87rss,200,8295.0,inteligencia+artificial,29.0,6.896551724137931
976,watch?v=KXMNEAfkmyo,¿Donald Trump es arrestado? Inteligencia artificial muestra cómo sería su detención #shorts #viral,,El Heraldo de México,2023-03-21,['News & Politics'],"['el heraldo', 'heraldo de mexico', 'el heraldo de mexico', 'fotos del arresto de Donald Trump', 'arresto de Donald Trump', 'ia donald trump', 'Donald Trump', 'Donald Trump es arrestado', 'Inteligencia artificial', 'heraldo tv', 'heraldo', 'donald trump', 'arrestan a Donald trump', 'Donald Trump ira a prision', 'arrestan a ex presidente de EU', 'ex presidente de eu', 'investigan a trump', 'trump', 'que paso con Donald trump', 'estados unidos', 'prisión de eu', 'usa', 'noticias internacionales', 'familia trump', 'detencion']",60.0,https://www.youtube.com/watch?v=KXMNEAfkmyo,3,51309.0,inteligencia+artificial,30.0,0.1
977,watch?v=yVyabLb3pWM,Ingeniero de Google dice que inteligencia artificial ha cobrado vida propia |Chip similar al cerebro,,Realidad Impresionante,2023-03-21,['Science & Technology'],"['realidad Impresionante', 'robot', 'Kal230510', 'Realidad impresionante', 'nuevas tecnologías', 'tecnología del futuro', 'el sol artificial chino establece un nuevo récord mundial de temperatura', 'Mayman Aerospace lanza prototipo de motocicleta voladora Speeder', 'Elon Musk revela detalles técnicos de la segunda generación de satélites Starlink', 'Carga inalámbrica para vehículos eléctricos de Volvo', 'Primer dron cuadricóptero que se puede lanzar desde un submarino', 'nuevo chip óptico similar al cerebro']",1055.0,https://www.youtube.com/watch?v=yVyabLb3pWM,586,11991.0,inteligencia+artificial,30.0,19.533333333333335
978,watch?v=hE9lsLge1Rs,Generación de Imágenes usando Inteligencia Artificial,,Fazt,2023-03-21,['Education'],"['midjorney', 'dalle-2', 'stable difussion', 'image generator ai', 'generar images por ai', 'ia', 'inteligencia artificial', 'artificial intelligence', 'open ai', 'microsoft', 'chat-gpt', 'gpt-3', 'gpt-4', 'machine learning images', 'artificial inteliigence images']",485.0,https://www.youtube.com/watch?v=hE9lsLge1Rs,30,1357.0,inteligencia+artificial,30.0,1.0
979,watch?v=dHejQLlyBcg,Cómo hacer VIDEOS con Inteligencia Artificial,,Arte Pro,2023-03-21,['Entertainment'],"['como hacer videos con inteligencia artificial', 'videos con inteligencia artificial', 'inteligencia artificial', 'inteligencia artifisial', 'como hacer videos con ia', 'kaiber', 'genmo', 'google colab', 'google coolab', 'stable diffusion', 'stable difusion', 'como usar stable difusion', 'stable difussion', 'como hacer videos ia', 'gen-2', 'vídeos con ia', 'hacer videos con ia', 'kaiber ai', 'genmo ai', 'gen2', 'hacer videos con inteligencia artificial', 'deforum', 'stable diffusion deforum', 'tutorial', 'gen 2']",652.0,https://www.youtube.com/watch?v=dHejQLlyBcg,75,3657.0,inteligencia+artificial,30.0,2.5
980,watch?v=O5GMXL3PVfc,Chat GPT-4 🤖 La nueva Inteligencia Artificial ya está aquí,,Cyberclick • Marketing Digital,2023-03-21,['Education'],"['cyberclick', 'marketing digital', 'marketing online', 'chat gpt', 'chatgpt 4', 'chatgpt marketing', 'chatgpt 4 demo', 'novedades chatgpt', 'chat gpt-4', 'chat gpt-4 vs 3', 'chat gpt-4 vs gpt-3', 'chat gpt 3 vs chatgpt 4', 'gpt 4', 'gpt 4 que es', 'gpt 4 español', 'que es chatgpt', 'que es chat gpt en español', 'como usar chatgpt', 'para que sirve chatgpt', 'chatgpt para que sirve']",482.0,https://www.youtube.com/watch?v=O5GMXL3PVfc,47,739.0,inteligencia+artificial,30.0,1.5666666666666667
981,watch?v=A4QpS5XyTiE,UTILIZAMOS DALL.E 2 para CREAR IMÁGENES con INTELIGENCIA ARTIFICIAL,,"YO, INTERNETO",2023-03-21,['Entertainment'],"['yointerneto', 'yo interneto', 'interneto', 'podcast', 'charlando', 'chavalito', 'chavalitos', 'entrevista', 'entrevistas', 'orslok', 'dario eme hache', 'srcheeto', 'cheeto', 'sr cheeto', 'comedia', 'humor', 'programa', 'entretenimiento', 'anecdotas', 'charla', 'ia', 'inteligencia artificial', 'inteligenciaartificial', 'ias', 'dalle', 'dall e', 'dalle2', 'dalle 2', 'DON PATRICIO', 'don pa', 'uge']",682.0,https://www.youtube.com/watch?v=A4QpS5XyTiE,3,48.0,inteligencia+artificial,30.0,0.1
982,watch?v=15byheKq4u4,💥TOP5 Criptomonedas de Inteligencia Artificial en 2023,,Encriptos,2023-03-21,['Science & Technology'],"['Criptomonedas', 'Criptomercado', 'Inteligencia artificial', 'Artificial intelligence', 'Criptos', 'Crypto', 'Cripto', 'Sp500', 'Nasdaq100']",54.0,https://www.youtube.com/watch?v=15byheKq4u4,1,135.0,inteligencia+artificial,30.0,0.03333333333333333
983,watch?v=BQLuWkGku8E,Site assustador e incrível ao mesmo tempo #dicas #truques #inteligenciaartificial #site #tecnologia,,Jornada Top,2023-03-21,['People & Blogs'],,49.0,https://www.youtube.com/watch?v=BQLuWkGku8E,120,8503.0,inteligencia+artificial,30.0,4.0
984,watch?v=YAFvoMN5GsA,Os humanos estão preparados para lidar com a Inteligencia Artificial?,,FATOS DESCONHECIDOS FÃ CLUBE,2023-03-20,['People & Blogs'],,61.0,https://www.youtube.com/watch?v=YAFvoMN5GsA,8,924.0,inteligencia+artificial,31.0,0.25806451612903225
985,watch?v=xUaMl1keSPs,CRIPTOMOEDA ABSURDA EM PRE VENDA - GRANDE MOMENTO AGORA! INTELIGENCIA ARTIFICIAL - ASKANY.AI,,CriptoAqui,2023-03-20,['Education'],"['CriptoAqui', 'criptomoeda', 'criptomoeda promissora', 'criptomoeda 2023', 'criptomoeda promissora 2023', 'askany', 'askany criptomoeda', 'askanyia', 'openai', 'chat gpt', 'inteligência artificial', 'criptomoeda inteligência artificial']",517.0,https://www.youtube.com/watch?v=xUaMl1keSPs,294,25.0,inteligencia+artificial,31.0,9.483870967741936
986,watch?v=FXe5R9KE6UY,Editar VIDEOS usando INTELIGENCIA ARTIFICIAL,,El Método Gallardo,2023-03-19,['Education'],"['SEO', 'Posicionamiento SEO', 'Marketing digital', 'Emprendedores online', 'superacion personal']",368.0,https://www.youtube.com/watch?v=FXe5R9KE6UY,686,40.0,inteligencia+artificial,32.0,21.4375
987,watch?v=WGtMp5EeOV0,Site poderoso que cria apresentações com Inteligência Artificial #ia #inteligenciaartificial #dicas,,Jornada Top,2023-03-19,['People & Blogs'],,60.0,https://www.youtube.com/watch?v=WGtMp5EeOV0,76,9185.0,inteligencia+artificial,32.0,2375
988,watch?v=Bb5KvM-rShI,Inteligencia Artificial para ganhar de $8 a $1000 dólares por imagem criada,,Cayke Barbosa,2023-03-19,['People & Blogs'],"['inteligência artificial', 'como criar imagens com inteligencia artificial', 'como criar imagens com inteligencia artificial pelo celular', 'inteligencia artificial', 'ganhe dinheiro grátis com imagens criadas por inteligência artificial', 'como ganhar dinheiro com imagens criadas por i.a', 'como vender imagens criadas por inteligencia artificial', 'playground ai', 'leonardo.ai tutorial', 'leonardo.ai discord', 'black rabbit ai']",1508.0,https://www.youtube.com/watch?v=Bb5KvM-rShI,557,71.0,inteligencia+artificial,32.0,17.40625
989,watch?v=BGsKmqtHBQg,VIDEOJUEGOS creados por INTELIGENCIA ARTIFICIAL 🤯🤖 #shorts #videojuegos,,Soy Thalas,2023-03-17,['Gaming'],,56.0,https://www.youtube.com/watch?v=BGsKmqtHBQg,178,32604.0,inteligencia+artificial,34.0,5.235294117647059
